perf,type,difficulty,sessionID,userID
58.333333333333336,SO,4,16,3055
85.0,NO,1,17,3055
90.0,NO,2,17,3055
70.0,NO,3,17,3055
55.0,NO,4,17,3055
100.0,DO,1,17,3055
93.75,DO,2,17,3055
80.0,DO,3,17,3055
64.28571428571429,DO,4,17,3055
86.66666666666667,SO,1,17,3055
100.0,SO,2,17,3055
90.9090909090909,SO,3,17,3055
63.63636363636363,SO,4,17,3055
90.0,NO,1,18,3055
90.0,NO,2,18,3055
75.0,NO,3,18,3055
55.0,NO,4,18,3055
83.33333333333333,DO,1,18,3055
90.9090909090909,DO,2,18,3055
100.0,DO,3,18,3055
53.84615384615385,DO,4,18,3055
100.0,SO,1,18,3055
100.0,SO,2,18,3055
85.71428571428571,SO,3,18,3055
62.5,SO,4,18,3055
95.0,NO,1,19,3055
70.0,NO,2,19,3055
85.0,NO,3,19,3055
80.0,NO,4,19,3055
94.73684210526316,DO,1,19,3055
87.5,DO,2,19,3055
70.58823529411765,DO,3,19,3055
50.0,DO,4,19,3055
100.0,SO,1,19,3055
100.0,SO,2,19,3055
100.0,SO,3,19,3055
45.45454545454545,SO,4,19,3055
90.0,NO,1,20,3055
80.0,NO,2,20,3055
70.0,NO,3,20,3055
50.0,NO,4,20,3055
100.0,DO,1,20,3055
100.0,DO,2,20,3055
81.25,DO,3,20,3055
66.66666666666667,DO,4,20,3055
100.0,SO,1,20,3055
100.0,SO,2,20,3055
78.57142857142857,SO,3,20,3055
81.81818181818181,SO,4,20,3055
75.0,NO,1,1,3056
70.0,NO,2,1,3056
55.0,NO,3,1,3056
35.0,NO,4,1,3056
95.0,DO,1,1,3056
75.0,DO,2,1,3056
50.0,DO,3,1,3056
55.0,DO,4,1,3056
85.0,SO,1,1,3056
70.0,SO,2,1,3056
65.0,SO,3,1,3056
50.0,SO,4,1,3056
80.0,NO,1,2,3056
85.0,NO,2,2,3056
80.0,NO,3,2,3056
60.0,NO,4,2,3056
76.47058823529412,DO,1,2,3056
70.58823529411765,DO,2,2,3056
50.0,DO,3,2,3056
62.5,DO,4,2,3056
100.0,SO,1,2,3056
88.88888888888889,SO,2,2,3056
81.81818181818181,SO,3,2,3056
33.333333333333336,SO,4,2,3056
75.0,NO,1,3,3056
70.0,NO,2,3,3056
75.0,NO,3,3,3056
40.0,NO,4,3,3056
83.33333333333333,DO,1,3,3056
73.33333333333333,DO,2,3,3056
80.0,DO,3,3,3056
61.53846153846154,DO,4,3,3056
84.61538461538461,SO,1,3,3056
88.23529411764706,SO,2,3,3056
90.9090909090909,SO,3,3,3056
45.45454545454545,SO,4,3,3056
65.0,NO,1,4,3056
70.0,NO,2,4,3056
50.0,NO,3,4,3056
35.0,NO,4,4,3056
71.42857142857143,DO,1,4,3056
50.0,DO,2,4,3056
42.857142857142854,DO,3,4,3056
75.0,DO,4,4,3056
80.0,SO,1,4,3056
50.0,SO,2,4,3056
,SO,3,4,3056
100.0,SO,4,4,3056
85.0,NO,1,5,3056
55.0,NO,2,5,3056
65.0,NO,3,5,3056
55.0,NO,4,5,3056
100.0,DO,1,5,3056
50.0,DO,2,5,3056
66.66666666666667,DO,3,5,3056
0.0,DO,4,5,3056
100.0,SO,1,5,3056
100.0,SO,2,5,3056
66.66666666666667,SO,3,5,3056
50.0,SO,4,5,3056
90.0,NO,1,6,3056
70.0,NO,2,6,3056
75.0,NO,3,6,3056
40.0,NO,4,6,3056
88.23529411764706,DO,1,6,3056
94.11764705882354,DO,2,6,3056
82.3529411764706,DO,3,6,3056
42.857142857142854,DO,4,6,3056
91.66666666666667,SO,1,6,3056
88.88888888888889,SO,2,6,3056
73.33333333333333,SO,3,6,3056
54.54545454545455,SO,4,6,3056
85.0,NO,1,7,3056
55.0,NO,2,7,3056
65.0,NO,3,7,3056
60.0,NO,4,7,3056
78.57142857142857,DO,1,7,3056
75.0,DO,2,7,3056
78.57142857142857,DO,3,7,3056
83.33333333333333,DO,4,7,3056
75.0,SO,1,7,3056
50.0,SO,2,7,3056
83.33333333333333,SO,3,7,3056
66.66666666666667,SO,4,7,3056
55.0,NO,1,8,3056
65.0,NO,2,8,3056
80.0,NO,3,8,3056
60.0,NO,4,8,3056
91.66666666666667,DO,1,8,3056
66.66666666666667,DO,2,8,3056
80.0,DO,3,8,3056
57.142857142857146,DO,4,8,3056
55.55555555555556,SO,1,8,3056
83.33333333333333,SO,2,8,3056
62.5,SO,3,8,3056
33.333333333333336,SO,4,8,3056
85.0,NO,1,9,3056
70.0,NO,2,9,3056
75.0,NO,3,9,3056
65.0,NO,4,9,3056
56.25,DO,1,9,3056
58.8235294117647,DO,2,9,3056
57.142857142857146,DO,3,9,3056
44.44444444444444,DO,4,9,3056
100.0,SO,1,9,3056
50.0,SO,2,9,3056
40.0,SO,3,9,3056
100.0,SO,4,9,3056
90.0,NO,1,10,3056
85.0,NO,2,10,3056
70.0,NO,3,10,3056
75.0,NO,4,10,3056
70.0,DO,1,10,3056
78.94736842105263,DO,2,10,3056
84.21052631578948,DO,3,10,3056
50.0,DO,4,10,3056
83.33333333333333,SO,1,10,3056
62.5,SO,2,10,3056
76.92307692307692,SO,3,10,3056
41.666666666666664,SO,4,10,3056
75.0,NO,1,11,3056
70.0,NO,2,11,3056
65.0,NO,3,11,3056
55.0,NO,4,11,3056
77.77777777777777,DO,1,11,3056
73.33333333333333,DO,2,11,3056
60.0,DO,3,11,3056
56.25,DO,4,11,3056
100.0,SO,1,11,3056
100.0,SO,2,11,3056
80.0,SO,3,11,3056
0.0,SO,4,11,3056
75.0,NO,1,12,3056
65.0,NO,2,12,3056
70.0,NO,3,12,3056
65.0,NO,4,12,3056
84.21052631578948,DO,1,12,3056
55.55555555555556,DO,2,12,3056
85.0,DO,3,12,3056
61.111111111111114,DO,4,12,3056
100.0,SO,1,12,3056
100.0,SO,2,12,3056
80.0,SO,3,12,3056
60.0,SO,4,12,3056
80.0,NO,1,13,3056
45.0,NO,2,13,3056
60.0,NO,3,13,3056
50.0,NO,4,13,3056
82.3529411764706,DO,1,13,3056
66.66666666666667,DO,2,13,3056
72.22222222222223,DO,3,13,3056
56.25,DO,4,13,3056
100.0,SO,1,13,3056
88.88888888888889,SO,2,13,3056
66.66666666666667,SO,3,13,3056
71.42857142857143,SO,4,13,3056
85.0,NO,1,14,3056
80.0,NO,2,14,3056
55.0,NO,3,14,3056
40.0,NO,4,14,3056
85.0,DO,1,14,3056
85.71428571428571,DO,2,14,3056
58.8235294117647,DO,3,14,3056
52.63157894736842,DO,4,14,3056
100.0,SO,1,14,3056
75.0,SO,2,14,3056
75.0,SO,3,14,3056
60.0,SO,4,14,3056
75.0,NO,1,15,3056
55.0,NO,2,15,3056
75.0,NO,3,15,3056
65.0,NO,4,15,3056
58.8235294117647,DO,1,15,3056
60.0,DO,2,15,3056
64.28571428571429,DO,3,15,3056
66.66666666666667,DO,4,15,3056
100.0,SO,1,15,3056
100.0,SO,2,15,3056
33.333333333333336,SO,3,15,3056
66.66666666666667,SO,4,15,3056
90.0,NO,1,16,3056
55.0,NO,2,16,3056
60.0,NO,3,16,3056
50.0,NO,4,16,3056
77.77777777777777,DO,1,16,3056
55.55555555555556,DO,2,16,3056
62.5,DO,3,16,3056
53.333333333333336,DO,4,16,3056
100.0,SO,1,16,3056
100.0,SO,2,16,3056
100.0,SO,3,16,3056
33.333333333333336,SO,4,16,3056
75.0,NO,1,17,3056
60.0,NO,2,17,3056
60.0,NO,3,17,3056
65.0,NO,4,17,3056
63.1578947368421,DO,1,17,3056
70.0,DO,2,17,3056
52.63157894736842,DO,3,17,3056
55.0,DO,4,17,3056
80.0,SO,1,17,3056
66.66666666666667,SO,2,17,3056
75.0,SO,3,17,3056
50.0,SO,4,17,3056
85.0,NO,1,18,3056
60.0,NO,2,18,3056
75.0,NO,3,18,3056
65.0,NO,4,18,3056
90.0,DO,1,18,3056
84.61538461538461,DO,2,18,3056
72.72727272727273,DO,3,18,3056
46.15384615384615,DO,4,18,3056
100.0,SO,1,18,3056
100.0,SO,2,18,3056
,SO,3,18,3056
0.0,SO,4,18,3056
85.0,NO,1,19,3056
95.0,NO,2,19,3056
65.0,NO,3,19,3056
55.0,NO,4,19,3056
61.53846153846154,DO,1,19,3056
68.75,DO,2,19,3056
61.53846153846154,DO,3,19,3056
64.70588235294117,DO,4,19,3056
66.66666666666667,SO,1,19,3056
100.0,SO,2,19,3056
,SO,3,19,3056
,SO,4,19,3056
85.0,NO,1,20,3056
85.0,NO,2,20,3056
65.0,NO,3,20,3056
45.0,NO,4,20,3056
75.0,DO,1,20,3056
89.47368421052632,DO,2,20,3056
78.94736842105263,DO,3,20,3056
47.36842105263158,DO,4,20,3056
100.0,SO,1,20,3056
0.0,SO,2,20,3056
100.0,SO,3,20,3056
100.0,SO,4,20,3056
95.0,NO,1,1,3057
85.0,NO,2,1,3057
75.0,NO,3,1,3057
60.0,NO,4,1,3057
94.11764705882354,DO,1,1,3057
83.33333333333333,DO,2,1,3057
90.0,DO,3,1,3057
50.0,DO,4,1,3057
100.0,SO,1,1,3057
100.0,SO,2,1,3057
71.42857142857143,SO,3,1,3057
33.333333333333336,SO,4,1,3057
95.0,NO,1,2,3057
100.0,NO,2,2,3057
65.0,NO,3,2,3057
70.0,NO,4,2,3057
100.0,DO,1,2,3057
100.0,DO,2,2,3057
75.0,DO,3,2,3057
66.66666666666667,DO,4,2,3057
88.23529411764706,SO,1,2,3057
78.94736842105263,SO,2,2,3057
90.9090909090909,SO,3,2,3057
45.45454545454545,SO,4,2,3057
90.0,NO,1,3,3057
95.0,NO,2,3,3057
75.0,NO,3,3,3057
40.0,NO,4,3,3057
100.0,DO,1,3,3057
93.75,DO,2,3,3057
78.57142857142857,DO,3,3,3057
66.66666666666667,DO,4,3,3057
100.0,SO,1,3,3057
100.0,SO,2,3,3057
84.61538461538461,SO,3,3,3057
66.66666666666667,SO,4,3,3057
90.0,NO,1,4,3057
85.0,NO,2,4,3057
85.0,NO,3,4,3057
70.0,NO,4,4,3057
94.73684210526316,DO,1,4,3057
92.85714285714286,DO,2,4,3057
85.71428571428571,DO,3,4,3057
55.55555555555556,DO,4,4,3057
100.0,SO,1,4,3057
100.0,SO,2,4,3057
71.42857142857143,SO,3,4,3057
80.0,SO,4,4,3057
90.0,NO,1,5,3057
95.0,NO,2,5,3057
90.0,NO,3,5,3057
50.0,NO,4,5,3057
100.0,DO,1,5,3057
93.33333333333333,DO,2,5,3057
100.0,DO,3,5,3057
80.0,DO,4,5,3057
100.0,SO,1,5,3057
93.33333333333333,SO,2,5,3057
100.0,SO,3,5,3057
50.0,SO,4,5,3057
95.0,NO,1,6,3057
90.0,NO,2,6,3057
85.0,NO,3,6,3057
55.0,NO,4,6,3057
94.73684210526316,DO,1,6,3057
78.57142857142857,DO,2,6,3057
100.0,DO,3,6,3057
41.666666666666664,DO,4,6,3057
100.0,SO,1,6,3057
94.44444444444444,SO,2,6,3057
100.0,SO,3,6,3057
63.63636363636363,SO,4,6,3057
100.0,NO,1,7,3057
95.0,NO,2,7,3057
85.0,NO,3,7,3057
75.0,NO,4,7,3057
93.75,DO,1,7,3057
77.77777777777777,DO,2,7,3057
80.0,DO,3,7,3057
50.0,DO,4,7,3057
100.0,SO,1,7,3057
100.0,SO,2,7,3057
77.77777777777777,SO,3,7,3057
60.0,SO,4,7,3057
100.0,NO,1,8,3057
95.0,NO,2,8,3057
85.0,NO,3,8,3057
75.0,NO,4,8,3057
100.0,DO,1,8,3057
93.33333333333333,DO,2,8,3057
84.61538461538461,DO,3,8,3057
71.42857142857143,DO,4,8,3057
94.11764705882354,SO,1,8,3057
93.75,SO,2,8,3057
90.0,SO,3,8,3057
76.92307692307692,SO,4,8,3057
95.0,NO,1,9,3057
100.0,NO,2,9,3057
90.0,NO,3,9,3057
70.0,NO,4,9,3057
94.44444444444444,DO,1,9,3057
94.11764705882354,DO,2,9,3057
93.75,DO,3,9,3057
63.63636363636363,DO,4,9,3057
100.0,SO,1,9,3057
92.3076923076923,SO,2,9,3057
86.66666666666667,SO,3,9,3057
72.72727272727273,SO,4,9,3057
100.0,NO,1,10,3057
80.0,NO,2,10,3057
85.0,NO,3,10,3057
65.0,NO,4,10,3057
100.0,DO,1,10,3057
100.0,DO,2,10,3057
87.5,DO,3,10,3057
83.33333333333333,DO,4,10,3057
94.11764705882354,SO,1,10,3057
85.71428571428571,SO,2,10,3057
68.75,SO,3,10,3057
69.23076923076923,SO,4,10,3057
100.0,NO,1,11,3057
90.0,NO,2,11,3057
60.0,NO,3,11,3057
90.0,NO,4,11,3057
100.0,DO,1,11,3057
84.21052631578948,DO,2,11,3057
83.33333333333333,DO,3,11,3057
47.36842105263158,DO,4,11,3057
95.0,SO,1,11,3057
95.0,SO,2,11,3057
80.0,SO,3,11,3057
81.25,SO,4,11,3057
100.0,NO,1,12,3057
95.0,NO,2,12,3057
75.0,NO,3,12,3057
55.0,NO,4,12,3057
95.0,DO,1,12,3057
88.88888888888889,DO,2,12,3057
90.9090909090909,DO,3,12,3057
87.5,DO,4,12,3057
100.0,SO,1,12,3057
92.85714285714286,SO,2,12,3057
84.61538461538461,SO,3,12,3057
70.0,SO,4,12,3057
100.0,NO,1,13,3057
90.0,NO,2,13,3057
70.0,NO,3,13,3057
65.0,NO,4,13,3057
100.0,DO,1,13,3057
88.88888888888889,DO,2,13,3057
66.66666666666667,DO,3,13,3057
80.0,DO,4,13,3057
100.0,SO,1,13,3057
88.88888888888889,SO,2,13,3057
71.42857142857143,SO,3,13,3057
66.66666666666667,SO,4,13,3057
95.0,NO,1,14,3057
85.0,NO,2,14,3057
60.0,NO,3,14,3057
50.0,NO,4,14,3057
100.0,DO,1,14,3057
84.21052631578948,DO,2,14,3057
77.77777777777777,DO,3,14,3057
35.714285714285715,DO,4,14,3057
100.0,SO,1,14,3057
88.88888888888889,SO,2,14,3057
82.3529411764706,SO,3,14,3057
50.0,SO,4,14,3057
95.0,NO,1,15,3057
85.0,NO,2,15,3057
80.0,NO,3,15,3057
50.0,NO,4,15,3057
100.0,DO,1,15,3057
89.47368421052632,DO,2,15,3057
88.88888888888889,DO,3,15,3057
47.05882352941177,DO,4,15,3057
100.0,SO,1,15,3057
84.21052631578948,SO,2,15,3057
60.0,SO,3,15,3057
58.8235294117647,SO,4,15,3057
100.0,NO,1,16,3057
85.0,NO,2,16,3057
70.0,NO,3,16,3057
55.0,NO,4,16,3057
89.47368421052632,DO,1,16,3057
94.44444444444444,DO,2,16,3057
73.6842105263158,DO,3,16,3057
66.66666666666667,DO,4,16,3057
100.0,SO,1,16,3057
90.0,SO,2,16,3057
77.77777777777777,SO,3,16,3057
90.9090909090909,SO,4,16,3057
100.0,NO,1,17,3057
95.0,NO,2,17,3057
85.0,NO,3,17,3057
65.0,NO,4,17,3057
95.0,DO,1,17,3057
95.0,DO,2,17,3057
82.3529411764706,DO,3,17,3057
81.81818181818181,DO,4,17,3057
100.0,SO,1,17,3057
87.5,SO,2,17,3057
85.71428571428571,SO,3,17,3057
62.5,SO,4,17,3057
100.0,NO,1,18,3057
95.0,NO,2,18,3057
65.0,NO,3,18,3057
50.0,NO,4,18,3057
89.47368421052632,DO,1,18,3057
80.0,DO,2,18,3057
77.77777777777777,DO,3,18,3057
62.5,DO,4,18,3057
100.0,SO,1,18,3057
100.0,SO,2,18,3057
93.75,SO,3,18,3057
46.15384615384615,SO,4,18,3057
95.0,NO,1,19,3057
85.0,NO,2,19,3057
85.0,NO,3,19,3057
65.0,NO,4,19,3057
94.73684210526316,DO,1,19,3057
94.44444444444444,DO,2,19,3057
85.71428571428571,DO,3,19,3057
64.28571428571429,DO,4,19,3057
100.0,SO,1,19,3057
83.33333333333333,SO,2,19,3057
64.70588235294117,SO,3,19,3057
47.05882352941177,SO,4,19,3057
100.0,NO,1,20,3057
90.0,NO,2,20,3057
90.0,NO,3,20,3057
50.0,NO,4,20,3057
94.73684210526316,DO,1,20,3057
88.88888888888889,DO,2,20,3057
64.70588235294117,DO,3,20,3057
57.142857142857146,DO,4,20,3057
95.0,SO,1,20,3057
100.0,SO,2,20,3057
86.66666666666667,SO,3,20,3057
60.0,SO,4,20,3057
80.0,NO,1,1,3058
80.0,NO,2,1,3058
75.0,NO,3,1,3058
60.0,NO,4,1,3058
87.5,DO,1,1,3058
70.0,DO,2,1,3058
80.0,DO,3,1,3058
50.0,DO,4,1,3058
83.33333333333333,SO,1,1,3058
66.66666666666667,SO,2,1,3058
73.6842105263158,SO,3,1,3058
68.42105263157895,SO,4,1,3058
70.0,NO,1,2,3058
60.0,NO,2,2,3058
85.0,NO,3,2,3058
50.0,NO,4,2,3058
93.75,DO,1,2,3058
80.0,DO,2,2,3058
60.0,DO,3,2,3058
61.53846153846154,DO,4,2,3058
83.33333333333333,SO,1,2,3058
50.0,SO,2,2,3058
42.857142857142854,SO,3,2,3058
75.0,SO,4,2,3058
80.0,NO,1,3,3058
60.0,NO,2,3,3058
65.0,NO,3,3,3058
40.0,NO,4,3,3058
50.0,DO,1,3,3058
50.0,DO,2,3,3058
50.0,DO,3,3,3058
0.0,DO,4,3,3058
,SO,1,3,3058
,SO,2,3,3058
0.0,SO,3,3,3058
,SO,4,3,3058
85.0,NO,1,4,3058
75.0,NO,2,4,3058
60.0,NO,3,4,3058
65.0,NO,4,4,3058
78.94736842105263,DO,1,4,3058
64.70588235294117,DO,2,4,3058
73.33333333333333,DO,3,4,3058
57.142857142857146,DO,4,4,3058
100.0,SO,1,4,3058
100.0,SO,2,4,3058
84.61538461538461,SO,3,4,3058
80.0,SO,4,4,3058
100.0,NO,1,5,3058
100.0,NO,2,5,3058
80.0,NO,3,5,3058
55.0,NO,4,5,3058
84.61538461538461,DO,1,5,3058
90.0,DO,2,5,3058
90.9090909090909,DO,3,5,3058
50.0,DO,4,5,3058
100.0,SO,1,5,3058
100.0,SO,2,5,3058
83.33333333333333,SO,3,5,3058
42.857142857142854,SO,4,5,3058
90.0,NO,1,6,3058
85.0,NO,2,6,3058
60.0,NO,3,6,3058
60.0,NO,4,6,3058
100.0,DO,1,6,3058
100.0,DO,2,6,3058
85.71428571428571,DO,3,6,3058
100.0,DO,4,6,3058
100.0,SO,1,6,3058
100.0,SO,2,6,3058
100.0,SO,3,6,3058
50.0,SO,4,6,3058
100.0,NO,1,7,3058
80.0,NO,2,7,3058
90.0,NO,3,7,3058
70.0,NO,4,7,3058
94.73684210526316,DO,1,7,3058
93.33333333333333,DO,2,7,3058
100.0,DO,3,7,3058
75.0,DO,4,7,3058
100.0,SO,1,7,3058
93.75,SO,2,7,3058
100.0,SO,3,7,3058
60.0,SO,4,7,3058
95.0,NO,1,8,3058
85.0,NO,2,8,3058
80.0,NO,3,8,3058
70.0,NO,4,8,3058
100.0,DO,1,8,3058
92.3076923076923,DO,2,8,3058
66.66666666666667,DO,3,8,3058
28.571428571428573,DO,4,8,3058
93.75,SO,1,8,3058
92.3076923076923,SO,2,8,3058
71.42857142857143,SO,3,8,3058
77.77777777777777,SO,4,8,3058
95.0,NO,1,9,3058
90.0,NO,2,9,3058
75.0,NO,3,9,3058
60.0,NO,4,9,3058
100.0,DO,1,9,3058
93.33333333333333,DO,2,9,3058
83.33333333333333,DO,3,9,3058
60.0,DO,4,9,3058
94.44444444444444,SO,1,9,3058
94.11764705882354,SO,2,9,3058
63.63636363636363,SO,3,9,3058
85.71428571428571,SO,4,9,3058
100.0,NO,1,10,3058
95.0,NO,2,10,3058
75.0,NO,3,10,3058
60.0,NO,4,10,3058
100.0,DO,1,10,3058
83.33333333333333,DO,2,10,3058
100.0,DO,3,10,3058
20.0,DO,4,10,3058
100.0,SO,1,10,3058
100.0,SO,2,10,3058
100.0,SO,3,10,3058
100.0,SO,4,10,3058
100.0,NO,1,11,3058
95.0,NO,2,11,3058
75.0,NO,3,11,3058
45.0,NO,4,11,3058
100.0,DO,1,11,3058
100.0,DO,2,11,3058
92.85714285714286,DO,3,11,3058
66.66666666666667,DO,4,11,3058
100.0,SO,1,11,3058
100.0,SO,2,11,3058
81.81818181818181,SO,3,11,3058
100.0,SO,4,11,3058
100.0,NO,1,12,3058
100.0,NO,2,12,3058
70.0,NO,3,12,3058
90.0,NO,4,12,3058
90.0,DO,1,12,3058
100.0,DO,2,12,3058
77.77777777777777,DO,3,12,3058
83.33333333333333,DO,4,12,3058
100.0,SO,1,12,3058
84.61538461538461,SO,2,12,3058
100.0,SO,3,12,3058
87.5,SO,4,12,3058
95.0,NO,1,13,3058
95.0,NO,2,13,3058
80.0,NO,3,13,3058
55.0,NO,4,13,3058
100.0,DO,1,13,3058
94.11764705882354,DO,2,13,3058
80.0,DO,3,13,3058
64.28571428571429,DO,4,13,3058
100.0,SO,1,13,3058
100.0,SO,2,13,3058
75.0,SO,3,13,3058
83.33333333333333,SO,4,13,3058
100.0,NO,1,14,3058
95.0,NO,2,14,3058
95.0,NO,3,14,3058
55.0,NO,4,14,3058
100.0,DO,1,14,3058
100.0,DO,2,14,3058
100.0,DO,3,14,3058
66.66666666666667,DO,4,14,3058
100.0,SO,1,14,3058
100.0,SO,2,14,3058
100.0,SO,3,14,3058
100.0,SO,4,14,3058
90.0,NO,1,15,3058
85.0,NO,2,15,3058
75.0,NO,3,15,3058
60.0,NO,4,15,3058
100.0,DO,1,15,3058
94.11764705882354,DO,2,15,3058
83.33333333333333,DO,3,15,3058
71.42857142857143,DO,4,15,3058
94.11764705882354,SO,1,15,3058
100.0,SO,2,15,3058
85.71428571428571,SO,3,15,3058
40.0,SO,4,15,3058
100.0,NO,1,16,3058
100.0,NO,2,16,3058
80.0,NO,3,16,3058
55.0,NO,4,16,3058
100.0,DO,1,16,3058
83.33333333333333,DO,2,16,3058
90.9090909090909,DO,3,16,3058
90.9090909090909,DO,4,16,3058
100.0,SO,1,16,3058
100.0,SO,2,16,3058
100.0,SO,3,16,3058
66.66666666666667,SO,4,16,3058
95.0,NO,1,17,3058
95.0,NO,2,17,3058
85.0,NO,3,17,3058
45.0,NO,4,17,3058
100.0,DO,1,17,3058
94.11764705882354,DO,2,17,3058
88.23529411764706,DO,3,17,3058
63.63636363636363,DO,4,17,3058
100.0,SO,1,17,3058
92.85714285714286,SO,2,17,3058
90.9090909090909,SO,3,17,3058
80.0,SO,4,17,3058
100.0,NO,1,18,3058
90.0,NO,2,18,3058
80.0,NO,3,18,3058
65.0,NO,4,18,3058
100.0,DO,1,18,3058
100.0,DO,2,18,3058
91.66666666666667,DO,3,18,3058
50.0,DO,4,18,3058
100.0,SO,1,18,3058
100.0,SO,2,18,3058
100.0,SO,3,18,3058
57.142857142857146,SO,4,18,3058
100.0,NO,1,19,3058
90.0,NO,2,19,3058
75.0,NO,3,19,3058
40.0,NO,4,19,3058
100.0,DO,1,19,3058
100.0,DO,2,19,3058
63.63636363636363,DO,3,19,3058
80.0,DO,4,19,3058
100.0,SO,1,19,3058
100.0,SO,2,19,3058
84.61538461538461,SO,3,19,3058
81.81818181818181,SO,4,19,3058
100.0,NO,1,20,3058
90.0,NO,2,20,3058
95.0,NO,3,20,3058
75.0,NO,4,20,3058
100.0,DO,1,20,3058
94.44444444444444,DO,2,20,3058
81.25,DO,3,20,3058
60.0,DO,4,20,3058
100.0,SO,1,20,3058
100.0,SO,2,20,3058
70.0,SO,3,20,3058
87.5,SO,4,20,3058
55.0,NO,1,1,3059
50.0,NO,2,1,3059
70.0,NO,3,1,3059
40.0,NO,4,1,3059
50.0,DO,1,1,3059
66.66666666666667,DO,2,1,3059
72.22222222222223,DO,3,1,3059
63.1578947368421,DO,4,1,3059
81.25,SO,1,1,3059
52.94117647058823,SO,2,1,3059
70.58823529411765,SO,3,1,3059
41.1764705882353,SO,4,1,3059
90.0,NO,1,2,3059
60.0,NO,2,2,3059
50.0,NO,3,2,3059
70.0,NO,4,2,3059
87.5,DO,1,2,3059
85.71428571428571,DO,2,2,3059
100.0,DO,3,2,3059
71.42857142857143,DO,4,2,3059
100.0,SO,1,2,3059
100.0,SO,2,2,3059
50.0,SO,3,2,3059
100.0,SO,4,2,3059
70.0,NO,1,3,3059
65.0,NO,2,3,3059
55.0,NO,3,3,3059
50.0,NO,4,3,3059
100.0,DO,1,3,3059
71.42857142857143,DO,2,3,3059
66.66666666666667,DO,3,3,3059
0.0,DO,4,3,3059
100.0,SO,1,3,3059
80.0,SO,2,3,3059
75.0,SO,3,3,3059
50.0,SO,4,3,3059
95.0,NO,1,4,3059
65.0,NO,2,4,3059
80.0,NO,3,4,3059
45.0,NO,4,4,3059
100.0,DO,1,4,3059
100.0,DO,2,4,3059
80.0,DO,3,4,3059
100.0,DO,4,4,3059
100.0,SO,1,4,3059
100.0,SO,2,4,3059
100.0,SO,3,4,3059
0.0,SO,4,4,3059
90.0,NO,1,5,3059
65.0,NO,2,5,3059
80.0,NO,3,5,3059
60.0,NO,4,5,3059
85.71428571428571,DO,1,5,3059
100.0,DO,2,5,3059
80.0,DO,3,5,3059
100.0,DO,4,5,3059
100.0,SO,1,5,3059
80.0,SO,2,5,3059
50.0,SO,3,5,3059
100.0,SO,4,5,3059
90.0,NO,1,6,3059
70.0,NO,2,6,3059
65.0,NO,3,6,3059
50.0,NO,4,6,3059
100.0,DO,1,6,3059
85.71428571428571,DO,2,6,3059
80.0,DO,3,6,3059
33.333333333333336,DO,4,6,3059
100.0,SO,1,6,3059
100.0,SO,2,6,3059
66.66666666666667,SO,3,6,3059
0.0,SO,4,6,3059
100.0,NO,1,7,3059
90.0,NO,2,7,3059
70.0,NO,3,7,3059
60.0,NO,4,7,3059
75.0,DO,1,7,3059
100.0,DO,2,7,3059
100.0,DO,3,7,3059
100.0,DO,4,7,3059
100.0,SO,1,7,3059
100.0,SO,2,7,3059
75.0,SO,3,7,3059
,SO,4,7,3059
90.0,NO,1,8,3059
85.0,NO,2,8,3059
55.0,NO,3,8,3059
60.0,NO,4,8,3059
100.0,DO,1,8,3059
100.0,DO,2,8,3059
100.0,DO,3,8,3059
100.0,DO,4,8,3059
100.0,SO,1,8,3059
100.0,SO,2,8,3059
75.0,SO,3,8,3059
100.0,SO,4,8,3059
85.0,NO,1,9,3059
70.0,NO,2,9,3059
65.0,NO,3,9,3059
45.0,NO,4,9,3059
100.0,DO,1,9,3059
100.0,DO,2,9,3059
100.0,DO,3,9,3059
50.0,DO,4,9,3059
100.0,SO,1,9,3059
100.0,SO,2,9,3059
50.0,SO,3,9,3059
33.333333333333336,SO,4,9,3059
80.0,NO,1,10,3059
80.0,NO,2,10,3059
65.0,NO,3,10,3059
75.0,NO,4,10,3059
100.0,DO,1,10,3059
100.0,DO,2,10,3059
100.0,DO,3,10,3059
33.333333333333336,DO,4,10,3059
100.0,SO,1,10,3059
66.66666666666667,SO,2,10,3059
100.0,SO,3,10,3059
,SO,4,10,3059
70.0,NO,1,11,3059
55.0,NO,2,11,3059
50.0,NO,3,11,3059
70.0,NO,4,11,3059
100.0,DO,1,11,3059
85.71428571428571,DO,2,11,3059
,DO,3,11,3059
100.0,DO,4,11,3059
83.33333333333333,SO,1,11,3059
,SO,2,11,3059
100.0,SO,3,11,3059
100.0,SO,4,11,3059
70.0,NO,1,12,3059
85.0,NO,2,12,3059
50.0,NO,3,12,3059
60.0,NO,4,12,3059
100.0,DO,1,12,3059
100.0,DO,2,12,3059
100.0,DO,3,12,3059
,DO,4,12,3059
100.0,SO,1,12,3059
100.0,SO,2,12,3059
100.0,SO,3,12,3059
100.0,SO,4,12,3059
95.0,NO,1,13,3059
85.0,NO,2,13,3059
65.0,NO,3,13,3059
50.0,NO,4,13,3059
100.0,DO,1,13,3059
100.0,DO,2,13,3059
,DO,3,13,3059
,DO,4,13,3059
100.0,SO,1,13,3059
100.0,SO,2,13,3059
100.0,SO,3,13,3059
100.0,SO,4,13,3059
85.0,NO,1,14,3059
